-180	204000
-179	204000
-178	204000
-177	204000
-176	204000
-175	204000
-174	204000
-173	204000
-172	204000
-171	204000
-170	204000
-169	204000
-168	204000
-167	204000
-166	204000
-165	204000
-164	204000
-163	204000
-162	204000
-161	204000
-160	204000
-159	204000
-158	204000
-157	204000
-156	204000
-155	204000
-154	204000
-153	204000
-152	204000
-151	204000
-150	204000
-149	204000
-148	204000
-147	204000
-146	204000
-145	204000
-144	204000
-143	204000
-142	204000
-141	204000
-140	204000
-139	204000
-138	204000
-137	204000
-136	204000
-135	204000
-134	204000
-133	204000
-132	204000
-131	204000
-130	204000
-129	203345
-128	203006
-127	203224
-126	203144
-125	203092
-124	203074
-123	203074
-122	203092
-121	171940
-120	44673
-119	169578
-118	199231
-117	200894
-116	200859
-115	200825
-114	201768
-113	202450
-112	202304
-111	201946
-110	201521
-109	201292
-108	200795
-107	200445
-106	200171
-105	199842
-104	199504
-103	199210
-102	198707
-101	198879
-100	199154
-99	199060
-98	198701
-97	198347
-96	197915
-95	197725
-94	197592
-93	197515
-92	197856
-91	198413
-90	198262
-89	198290
-88	198612
-87	198864
-86	198985
-85	199244
-84	199688
-83	200084
-82	200099
-81	200101
-80	200152
-79	200268
-78	200396
-77	200529
-76	200743
-75	200990
-74	201052
-73	201289
-72	201553
-71	201639
-70	201774
-69	202024
-68	202029
-67	202070
-66	202120
-65	202169
-64	202218
-63	202267
-62	202316
-61	202520
-60	202659
-59	202658
-58	202658
-57	202658
-56	202657
-55	202658
-54	202659
-53	202659
-52	202660
-51	202660
-50	202660
-49	202658
-48	202658
-47	202659
-46	202660
-45	202661
-44	202660
-43	202661
-42	202659
-41	202659
-40	202660
-39	202659
-38	202660
-37	202659
-36	202658
-35	202658
-34	202658
-33	202659
-32	201773
-31	201922
-30	201797
-29	201583
-28	201329
-27	201365
-26	201337
-25	201501
-24	199769
-23	201804
-22	201707
-21	201322
-20	202660
-19	202660
-18	202659
-17	202659
-16	202659
-15	202659
-14	202660
-13	202661
-12	202659
-11	202659
-10	202658
-9	202659
-8	202660
-7	202658
-6	202660
-5	202660
-4	202660
-3	202660
-2	202659
-1	202660
0	202660
1	202659
2	202660
3	202660
4	202659
5	202660
6	202659
7	202659
8	202660
9	202660
10	202661
11	202659
12	202659
13	202659
14	202658
15	202660
16	202660
17	202661
18	202662
19	202658
20	202660
21	202661
22	202660
23	202662
24	202661
25	202659
26	202659
27	202658
28	202660
29	202659
30	202659
31	202658
32	202658
33	202659
34	202658
35	202659
36	202659
37	202659
38	202659
39	202660
40	202659
41	202660
42	202660
43	202660
44	202660
45	202660
46	202659
47	202659
48	202659
49	202662
50	202661
51	202660
52	202658
53	202660
54	202659
55	202657
56	202658
57	202659
58	202658
59	202659
60	202319
61	199849
62	198771
63	200439
64	200337
65	201145
66	201885
67	201786
68	201348
69	200839
70	200672
71	200810
72	199549
73	201586
74	201584
75	201365
76	199119
77	199136
78	201829
79	202153
80	202187
81	202067
82	201834
83	201702
84	199509
85	198955
86	201134
87	202260
88	202243
89	202229
90	201674
91	201507
92	201593
93	202169
94	202152
95	202025
96	201652
97	199527
98	198780
99	199916
100	200632
101	200658
102	200631
103	200633
104	200428
105	199794
106	199780
107	201046
108	202029
109	201999
110	201226
111	200382
112	199573
113	198061
114	199580
115	201966
116	202029
117	202026
118	202026
119	202028
120	202026
121	202028
122	202026
123	202026
124	202028
125	202027
126	201984
127	199826
128	198432
129	199298
130	200693
131	201171
132	201404
133	201945
134	202027
135	202028
136	201707
137	200623
138	200890
139	200990
140	201046
141	201044
142	201050
143	201059
144	201041
145	200837
146	200422
147	200349
148	200823
149	201422
150	201184
151	200807
152	201807
153	202329
154	202381
155	202604
156	202127
157	201818
158	201437
159	199723
160	198137
161	199295
162	201507
163	201672
164	201651
165	201334
166	200522
167	199244
168	197878
169	199215
170	198987
171	200825
172	200882
173	200870
174	200821
175	200382
176	200278
177	200814
178	201823
179	201190
180	201529
181	202558
182	202658
183	202657
184	202656
185	202655
186	202655
187	202655
188	202655
189	202656
190	202657
191	202657
192	202657
193	202654
194	202656
195	202655
196	202657
197	202658
198	202656
199	202658
200	202657
201	202658
202	202659
203	202659
204	202659
205	202658
206	202659
207	202657
208	202659
209	202658
210	202657
211	202660
212	202659
213	202659
214	202658
215	202660
216	202658
217	202657
218	202657
219	202658
220	202657
221	202657
222	202658
223	202656
224	202658
225	202660
226	202658
227	202658
228	202657
229	202659
230	202657
231	202658
232	202658
233	202656
234	202659
235	202657
236	202657
237	202659
238	202659
239	202660
240	202658
241	202658
242	202658
243	202657
244	202656
245	202648
246	202650
247	202648
248	202649
249	202650
250	202651
251	202650
252	202650
253	202652
254	202648
255	202414
256	201078
257	201716
258	201593
259	201453
260	201700
261	201679
262	201735
263	201837
264	199999
265	201921
266	201483
267	200336
268	202655
269	202655
270	202655
271	202657
272	202657
273	202656
274	202655
275	202657
276	202658
277	202656
278	202656
279	202656
280	202655
281	202656
282	202654
283	202655
284	202654
285	202655
286	202654
287	202652
288	202647
289	202070
290	201969
291	202626
292	202643
293	202645
294	202645
295	202644
296	202642
297	202644
298	202643
299	202644
300	202470
301	202031
302	202598
303	202651
304	202651
305	202653
306	202651
307	202650
308	202529
309	202281
310	202116
311	201991
312	201935
313	201938
314	201933
315	201901
316	201885
317	201871
318	201868
319	201924
320	201973
321	202046
322	202116
323	202189
324	202455
325	202467
326	202389
327	202096
328	201970
329	201858
330	201475
331	201064
332	200132
333	199526
334	199019
335	198776
336	198602
337	198672
338	198641
339	198540
340	198396
341	198413
342	198613
343	198695
344	198290
345	198040
346	197798
347	196994
348	197211
349	196726
350	196770
351	195667
352	194114
353	194910
354	193053
355	186067
356	186663
357	190076
358	189935
359	138350
360	44295
361	171802
362	202962
363	202714
364	201402
365	196851
366	196476
367	192600
368	194078
369	193709
370	193154
371	192610
372	191477
373	189038
374	184896
375	191593
376	194361
377	197821
378	200248
379	204000
380	204000
381	204000
382	204000
383	204000
384	204000
385	204000
386	202733
387	202672
388	202618
389	202622
390	202587
391	198889
392	196572
393	197731
394	197879
395	197548
396	197936
397	196730
398	197258
399	199340
400	199072
401	197909
402	196049
403	193961
404	195961
405	201037
406	201779
407	201368
408	201137
409	200736
410	202084
411	204000
412	204000
413	204000
414	204000
415	204000
416	204000
417	204000
418	204000
419	204000
